cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset.
load parameters
Now try to run the WCL algorithm
Selected 12258 boundary instances.
Select 70.00 percent samples, 4888 overlapping with the pre-selected boundary samples
The unique selected subset size is: 35367
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/139   Step: 49s781ms | Tot: 0ms | Loss: 0.078 | Acc: 98.047% (251/256)              
 [>................................................................] 2/139   Step: 2s76ms | Tot: 2s76ms | Loss: 0.065 | Acc: 98.438% (504/512)              
 [>................................................................] 3/139   Step: 974ms | Tot: 3s50ms | Loss: 0.058 | Acc: 98.438% (756/768)              
 [=>...............................................................] 4/139   Step: 1s140ms | Tot: 4s191ms | Loss: 0.049 | Acc: 98.828% (1012/1024)              
 [=>...............................................................] 5/139   Step: 966ms | Tot: 5s157ms | Loss: 0.051 | Acc: 98.672% (1263/1280)              
 [==>..............................................................] 6/139   Step: 964ms | Tot: 6s122ms | Loss: 0.048 | Acc: 98.828% (1518/1536)              
 [==>..............................................................] 7/139   Step: 967ms | Tot: 7s90ms | Loss: 0.053 | Acc: 98.717% (1769/1792)              
 [===>.............................................................] 8/139   Step: 964ms | Tot: 8s54ms | Loss: 0.053 | Acc: 98.779% (2023/2048)              
 [===>.............................................................] 9/139   Step: 1s66ms | Tot: 9s121ms | Loss: 0.058 | Acc: 98.741% (2275/2304)              
 [====>............................................................] 10/139   Step: 967ms | Tot: 10s89ms | Loss: 0.056 | Acc: 98.750% (2528/2560)              
 [====>............................................................] 11/139   Step: 964ms | Tot: 11s53ms | Loss: 0.053 | Acc: 98.864% (2784/2816)              
 [=====>...........................................................] 12/139   Step: 975ms | Tot: 12s28ms | Loss: 0.053 | Acc: 98.893% (3038/3072)              
 [=====>...........................................................] 13/139   Step: 1s70ms | Tot: 13s98ms | Loss: 0.054 | Acc: 98.888% (3291/3328)              
 [======>..........................................................] 14/139   Step: 973ms | Tot: 14s71ms | Loss: 0.053 | Acc: 98.884% (3544/3584)              
 [======>..........................................................] 15/139   Step: 974ms | Tot: 15s46ms | Loss: 0.053 | Acc: 98.854% (3796/3840)              
 [==============>..................................................] 33/139   Step: 971ms | Tot: 32s978ms | Loss: 0.053 | Acc: 98.852% (8351/8448)              
 [===============>.................................................] 34/139   Step: 966ms | Tot: 33s945ms | Loss: 0.053 | Acc: 98.863% (8605/8704)              
 [===============>.................................................] 35/139   Step: 968ms | Tot: 34s913ms | Loss: 0.052 | Acc: 98.884% (8860/8960)              
 [================>................................................] 36/139   Step: 961ms | Tot: 35s875ms | Loss: 0.054 | Acc: 98.839% (9109/9216)              
 [================>................................................] 37/139   Step: 1s65ms | Tot: 36s940ms | Loss: 0.055 | Acc: 98.818% (9360/9472)              
 [=================>...............................................] 38/139   Step: 974ms | Tot: 37s914ms | Loss: 0.055 | Acc: 98.818% (9613/9728)              
 [=================>...............................................] 39/139   Step: 965ms | Tot: 38s880ms | Loss: 0.055 | Acc: 98.818% (9866/9984)              
 [==================>..............................................] 40/139   Step: 965ms | Tot: 39s845ms | Loss: 0.056 | Acc: 98.828% (10120/10240)              
 [==================>..............................................] 41/139   Step: 1s111ms | Tot: 40s956ms | Loss: 0.056 | Acc: 98.828% (10373/10496)              
 [===================>.............................................] 42/139   Step: 979ms | Tot: 41s935ms | Loss: 0.057 | Acc: 98.819% (10625/10752)              
 [===================>.............................................] 43/139   Step: 968ms | Tot: 42s904ms | Loss: 0.056 | Acc: 98.837% (10880/11008)              
 [====================>............................................] 44/139   Step: 971ms | Tot: 43s875ms | Loss: 0.056 | Acc: 98.837% (11133/11264)              
 [====================>............................................] 45/139   Step: 967ms | Tot: 44s842ms | Loss: 0.056 | Acc: 98.854% (11388/11520)              
 [=====================>...........................................] 46/139   Step: 1s64ms | Tot: 45s906ms | Loss: 0.055 | Acc: 98.854% (11641/11776)              
 [=====================>...........................................] 47/139   Step: 978ms | Tot: 46s884ms | Loss: 0.056 | Acc: 98.845% (11893/12032)              
 [=====================>...........................................] 48/139   Step: 975ms | Tot: 47s860ms | Loss: 0.057 | Acc: 98.828% (12144/12288)              
 [======================>..........................................] 49/139   Step: 965ms | Tot: 48s826ms | Loss: 0.056 | Acc: 98.852% (12400/12544)              
 [======================>..........................................] 50/139   Step: 1s61ms | Tot: 49s888ms | Loss: 0.056 | Acc: 98.867% (12655/12800)              
 [=======================>.........................................] 51/139   Step: 964ms | Tot: 50s852ms | Loss: 0.056 | Acc: 98.874% (12909/13056)              
 [=======================>.........................................] 52/139   Step: 980ms | Tot: 51s832ms | Loss: 0.056 | Acc: 98.866% (13161/13312)              
 [========================>........................................] 53/139   Step: 961ms | Tot: 52s793ms | Loss: 0.055 | Acc: 98.880% (13416/13568)              
 [========================>........................................] 54/139   Step: 963ms | Tot: 53s757ms | Loss: 0.056 | Acc: 98.864% (13667/13824)              
 [=========================>.......................................] 55/139   Step: 1s64ms | Tot: 54s821ms | Loss: 0.056 | Acc: 98.871% (13921/14080)              
 [=========================>.......................................] 56/139   Step: 964ms | Tot: 55s786ms | Loss: 0.055 | Acc: 98.891% (14177/14336)              
 [==========================>......................................] 57/139   Step: 967ms | Tot: 56s753ms | Loss: 0.055 | Acc: 98.904% (14432/14592)              
 [==========================>......................................] 58/139   Step: 970ms | Tot: 57s724ms | Loss: 0.055 | Acc: 98.909% (14686/14848)              
 [===========================>.....................................] 59/139   Step: 1s63ms | Tot: 58s787ms | Loss: 0.055 | Acc: 98.901% (14938/15104)              
 [===========================>.....................................] 60/139   Step: 962ms | Tot: 59s749ms | Loss: 0.055 | Acc: 98.887% (15189/15360)              
 [============================>....................................] 61/139   Step: 978ms | Tot: 1m728ms | Loss: 0.056 | Acc: 98.873% (15440/15616)              
 [============================>....................................] 62/139   Step: 983ms | Tot: 1m1s | Loss: 0.056 | Acc: 98.885% (15695/15872)              
 [============================>....................................] 63/139   Step: 967ms | Tot: 1m2s | Loss: 0.055 | Acc: 98.896% (15950/16128)              
 [=============================>...................................] 64/139   Step: 1s62ms | Tot: 1m3s | Loss: 0.056 | Acc: 98.889% (16202/16384)              
 [=============================>...................................] 65/139   Step: 967ms | Tot: 1m4s | Loss: 0.056 | Acc: 98.888% (16455/16640)              
 [==============================>..................................] 66/139   Step: 973ms | Tot: 1m5s | Loss: 0.056 | Acc: 98.899% (16710/16896)              
 [==============================>..................................] 67/139   Step: 964ms | Tot: 1m6s | Loss: 0.056 | Acc: 98.886% (16961/17152)              
 [===============================>.................................] 68/139   Step: 962ms | Tot: 1m7s | Loss: 0.056 | Acc: 98.886% (17214/17408)              
 [===============================>.................................] 69/139   Step: 1s96ms | Tot: 1m8s | Loss: 0.057 | Acc: 98.885% (17467/17664)              
 [================================>................................] 70/139   Step: 963ms | Tot: 1m9s | Loss: 0.057 | Acc: 98.890% (17721/17920)              
 [================================>................................] 71/139   Step: 964ms | Tot: 1m10s | Loss: 0.057 | Acc: 98.889% (17974/18176)              
 [=================================>...............................] 72/139   Step: 977ms | Tot: 1m11s | Loss: 0.057 | Acc: 98.872% (18224/18432)              
 [=================================>...............................] 73/139   Step: 1s73ms | Tot: 1m12s | Loss: 0.056 | Acc: 98.882% (18479/18688)              
 [==================================>..............................] 74/139   Step: 964ms | Tot: 1m13s | Loss: 0.056 | Acc: 98.886% (18733/18944)              
 [==================================>..............................] 75/139   Step: 979ms | Tot: 1m14s | Loss: 0.056 | Acc: 98.885% (18986/19200)              
 [===================================>.............................] 76/139   Step: 982ms | Tot: 1m15s | Loss: 0.056 | Acc: 98.895% (19241/19456)              
 [===================================>.............................] 77/139   Step: 974ms | Tot: 1m16s | Loss: 0.055 | Acc: 98.904% (19496/19712)              
 [====================================>............................] 78/139   Step: 1s62ms | Tot: 1m17s | Loss: 0.055 | Acc: 98.913% (19751/19968)              
 [====================================>............................] 79/139   Step: 963ms | Tot: 1m18s | Loss: 0.055 | Acc: 98.922% (20006/20224)              
 [====================================>............................] 80/139   Step: 965ms | Tot: 1m19s | Loss: 0.055 | Acc: 98.921% (20259/20480)              
 [=====================================>...........................] 81/139   Step: 965ms | Tot: 1m20s | Loss: 0.055 | Acc: 98.910% (20510/20736)              
 [=====================================>...........................] 82/139   Step: 1s77ms | Tot: 1m21s | Loss: 0.055 | Acc: 98.900% (20761/20992)              
 [======================================>..........................] 83/139   Step: 965ms | Tot: 1m22s | Loss: 0.055 | Acc: 98.903% (21015/21248)              
 [======================================>..........................] 84/139   Step: 961ms | Tot: 1m23s | Loss: 0.055 | Acc: 98.903% (21268/21504)              
 [=======================================>.........................] 85/139   Step: 962ms | Tot: 1m24s | Loss: 0.055 | Acc: 98.902% (21521/21760)              
 [=======================================>.........................] 86/139   Step: 963ms | Tot: 1m25s | Loss: 0.055 | Acc: 98.901% (21774/22016)              
 [========================================>........................] 87/139   Step: 1s64ms | Tot: 1m26s | Loss: 0.055 | Acc: 98.909% (22029/22272)              
 [========================================>........................] 88/139   Step: 969ms | Tot: 1m27s | Loss: 0.055 | Acc: 98.912% (22283/22528)              
 [=========================================>.......................] 89/139   Step: 962ms | Tot: 1m28s | Loss: 0.055 | Acc: 98.907% (22535/22784)              
 [=========================================>.......................] 90/139   Step: 962ms | Tot: 1m29s | Loss: 0.055 | Acc: 98.911% (22789/23040)              
 [==========================================>......................] 91/139   Step: 1s63ms | Tot: 1m30s | Loss: 0.055 | Acc: 98.901% (23040/23296)              
 [==========================================>......................] 92/139   Step: 978ms | Tot: 1m31s | Loss: 0.054 | Acc: 98.905% (23294/23552)              
 [===========================================>.....................] 93/139   Step: 963ms | Tot: 1m32s | Loss: 0.054 | Acc: 98.904% (23547/23808)              
 [===========================================>.....................] 94/139   Step: 967ms | Tot: 1m33s | Loss: 0.054 | Acc: 98.911% (23802/24064)              
 [===========================================>.....................] 95/139   Step: 961ms | Tot: 1m34s | Loss: 0.055 | Acc: 98.902% (24053/24320)              
 [============================================>....................] 96/139   Step: 1s74ms | Tot: 1m35s | Loss: 0.054 | Acc: 98.905% (24307/24576)              
 [============================================>....................] 97/139   Step: 964ms | Tot: 1m36s | Loss: 0.054 | Acc: 98.913% (24562/24832)              
 [=============================================>...................] 98/139   Step: 961ms | Tot: 1m37s | Loss: 0.054 | Acc: 98.920% (24817/25088)              
 [=============================================>...................] 99/139   Step: 965ms | Tot: 1m38s | Loss: 0.054 | Acc: 98.915% (25069/25344)              
 [==============================================>..................] 100/139   Step: 961ms | Tot: 1m39s | Loss: 0.054 | Acc: 98.906% (25320/25600)              
 [==============================================>..................] 101/139   Step: 1s65ms | Tot: 1m40s | Loss: 0.054 | Acc: 98.913% (25575/25856)              
 [===============================================>.................] 102/139   Step: 989ms | Tot: 1m41s | Loss: 0.054 | Acc: 98.920% (25830/26112)              
 [===============================================>.................] 103/139   Step: 961ms | Tot: 1m42s | Loss: 0.054 | Acc: 98.927% (26085/26368)              
 [================================================>................] 104/139   Step: 960ms | Tot: 1m43s | Loss: 0.054 | Acc: 98.926% (26338/26624)              
 [================================================>................] 105/139   Step: 1s102ms | Tot: 1m44s | Loss: 0.054 | Acc: 98.929% (26592/26880)              
 [=================================================>...............] 106/139   Step: 961ms | Tot: 1m45s | Loss: 0.054 | Acc: 98.931% (26846/27136)              
 [=================================================>...............] 107/139   Step: 961ms | Tot: 1m46s | Loss: 0.053 | Acc: 98.934% (27100/27392)              
 [==================================================>..............] 108/139   Step: 961ms | Tot: 1m47s | Loss: 0.053 | Acc: 98.937% (27354/27648)              
 [==================================================>..............] 109/139   Step: 960ms | Tot: 1m48s | Loss: 0.053 | Acc: 98.943% (27609/27904)              
 [==================================================>..............] 110/139   Step: 1s64ms | Tot: 1m49s | Loss: 0.054 | Acc: 98.938% (27861/28160)              
 [===================================================>.............] 111/139   Step: 964ms | Tot: 1m50s | Loss: 0.054 | Acc: 98.930% (28112/28416)              
 [===================================================>.............] 112/139   Step: 967ms | Tot: 1m51s | Loss: 0.054 | Acc: 98.936% (28367/28672)              
 [====================================================>............] 113/139   Step: 969ms | Tot: 1m52s | Loss: 0.053 | Acc: 98.946% (28623/28928)              
 [====================================================>............] 114/139   Step: 1s74ms | Tot: 1m53s | Loss: 0.053 | Acc: 98.948% (28877/29184)              
 [=====================================================>...........] 115/139   Step: 975ms | Tot: 1m54s | Loss: 0.053 | Acc: 98.954% (29132/29440)              
 [=====================================================>...........] 116/139   Step: 976ms | Tot: 1m55s | Loss: 0.053 | Acc: 98.949% (29384/29696)              
 [======================================================>..........] 117/139   Step: 962ms | Tot: 1m56s | Loss: 0.053 | Acc: 98.935% (29633/29952)              
 [======================================================>..........] 118/139   Step: 963ms | Tot: 1m57s | Loss: 0.053 | Acc: 98.927% (29884/30208)              
 [=======================================================>.........] 119/139   Step: 1s65ms | Tot: 1m58s | Loss: 0.053 | Acc: 98.923% (30136/30464)              
 [=======================================================>.........] 120/139   Step: 966ms | Tot: 1m59s | Loss: 0.053 | Acc: 98.923% (30389/30720)              
 [========================================================>........] 121/139   Step: 968ms | Tot: 2m137ms | Loss: 0.053 | Acc: 98.928% (30644/30976)              
 [========================================================>........] 122/139   Step: 964ms | Tot: 2m1s | Loss: 0.053 | Acc: 98.931% (30898/31232)              
 [=========================================================>.......] 123/139   Step: 978ms | Tot: 2m2s | Loss: 0.053 | Acc: 98.936% (31153/31488)              
 [=========================================================>.......] 124/139   Step: 1s59ms | Tot: 2m3s | Loss: 0.053 | Acc: 98.945% (31409/31744)              
 [=========================================================>.......] 125/139   Step: 961ms | Tot: 2m4s | Loss: 0.053 | Acc: 98.947% (31663/32000)              
 [==========================================================>......] 126/139   Step: 964ms | Tot: 2m5s | Loss: 0.053 | Acc: 98.943% (31915/32256)              
 [==========================================================>......] 127/139   Step: 959ms | Tot: 2m6s | Loss: 0.053 | Acc: 98.945% (32169/32512)              
 [===========================================================>.....] 128/139   Step: 1s63ms | Tot: 2m7s | Loss: 0.053 | Acc: 98.941% (32421/32768)              
 [===========================================================>.....] 129/139   Step: 964ms | Tot: 2m8s | Loss: 0.053 | Acc: 98.937% (32673/33024)              
 [============================================================>....] 130/139   Step: 962ms | Tot: 2m9s | Loss: 0.053 | Acc: 98.942% (32928/33280)              
 [============================================================>....] 131/139   Step: 962ms | Tot: 2m9s | Loss: 0.053 | Acc: 98.938% (33180/33536)              
 [=============================================================>...] 132/139   Step: 964ms | Tot: 2m10s | Loss: 0.053 | Acc: 98.944% (33435/33792)              
 [=============================================================>...] 133/139   Step: 1s71ms | Tot: 2m12s | Loss: 0.053 | Acc: 98.943% (33688/34048)              
 [==============================================================>..] 134/139   Step: 959ms | Tot: 2m12s | Loss: 0.053 | Acc: 98.951% (33944/34304)              
 [==============================================================>..] 135/139   Step: 873ms | Tot: 2m13s | Loss: 0.053 | Acc: 98.955% (34199/34560)              
 [===============================================================>.] 136/139   Step: 855ms | Tot: 2m14s | Loss: 0.053 | Acc: 98.946% (34449/34816)              
 [===============================================================>.] 137/139   Step: 952ms | Tot: 2m15s | Loss: 0.053 | Acc: 98.945% (34702/35072)              
 [================================================================>] 138/139   Step: 849ms | Tot: 2m16s | Loss: 0.053 | Acc: 98.953% (34958/35328)              
 [================================================================>] 139/139   Step: 8s461ms | Tot: 2m24s | Loss: 0.054 | Acc: 98.940% (34992/35367)
 [>................................................................] 1/40   Step: 1s88ms | Tot: 0ms | Loss: 0.916 | Acc: 75.781% (194/256)              
 [=>...............................................................] 2/40   Step: 421ms | Tot: 421ms | Loss: 0.854 | Acc: 76.953% (394/512)              
 [===>.............................................................] 3/40   Step: 574ms | Tot: 996ms | Loss: 0.929 | Acc: 76.432% (587/768)              
 [====>............................................................] 4/40   Step: 421ms | Tot: 1s417ms | Loss: 0.963 | Acc: 76.074% (779/1024)              
 [======>..........................................................] 5/40   Step: 416ms | Tot: 1s834ms | Loss: 0.987 | Acc: 75.938% (972/1280)              
 [========>........................................................] 6/40   Step: 423ms | Tot: 2s257ms | Loss: 0.992 | Acc: 76.367% (1173/1536)              
 [=========>.......................................................] 7/40   Step: 416ms | Tot: 2s674ms | Loss: 1.011 | Acc: 76.172% (1365/1792)              
 [===========>.....................................................] 8/40   Step: 416ms | Tot: 3s91ms | Loss: 1.023 | Acc: 75.977% (1556/2048)              
 [=============>...................................................] 9/40   Step: 515ms | Tot: 3s607ms | Loss: 1.011 | Acc: 75.868% (1748/2304)              
 [==============>..................................................] 10/40   Step: 419ms | Tot: 4s27ms | Loss: 1.009 | Acc: 76.094% (1948/2560)              
 [================>................................................] 11/40   Step: 416ms | Tot: 4s443ms | Loss: 1.014 | Acc: 75.959% (2139/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s861ms | Loss: 1.005 | Acc: 76.107% (2338/3072)              
 [===================>.............................................] 13/40   Step: 430ms | Tot: 5s292ms | Loss: 1.006 | Acc: 75.781% (2522/3328)              
 [=====================>...........................................] 14/40   Step: 517ms | Tot: 5s809ms | Loss: 1.012 | Acc: 75.753% (2715/3584)              
 [======================>..........................................] 15/40   Step: 417ms | Tot: 6s226ms | Loss: 0.996 | Acc: 76.094% (2922/3840)              
 [========================>........................................] 16/40   Step: 416ms | Tot: 6s642ms | Loss: 1.002 | Acc: 76.074% (3116/4096)              
 [==========================>......................................] 17/40   Step: 416ms | Tot: 7s58ms | Loss: 1.011 | Acc: 75.827% (3300/4352)              
 [===========================>.....................................] 18/40   Step: 416ms | Tot: 7s474ms | Loss: 1.010 | Acc: 75.890% (3497/4608)              
 [=============================>...................................] 19/40   Step: 416ms | Tot: 7s890ms | Loss: 1.007 | Acc: 75.843% (3689/4864)              
 [==============================>..................................] 20/40   Step: 514ms | Tot: 8s405ms | Loss: 1.005 | Acc: 75.977% (3890/5120)              
 [================================>................................] 21/40   Step: 416ms | Tot: 8s821ms | Loss: 1.002 | Acc: 75.930% (4082/5376)              
 [==================================>..............................] 22/40   Step: 416ms | Tot: 9s238ms | Loss: 1.012 | Acc: 75.710% (4264/5632)              
 [===================================>.............................] 23/40   Step: 415ms | Tot: 9s653ms | Loss: 1.011 | Acc: 75.798% (4463/5888)              
 [=====================================>...........................] 24/40   Step: 415ms | Tot: 10s69ms | Loss: 1.013 | Acc: 75.814% (4658/6144)              
 [=======================================>.........................] 25/40   Step: 519ms | Tot: 10s588ms | Loss: 1.021 | Acc: 75.672% (4843/6400)              
 [========================================>........................] 26/40   Step: 414ms | Tot: 11s3ms | Loss: 1.019 | Acc: 75.736% (5041/6656)              
 [==========================================>......................] 27/40   Step: 415ms | Tot: 11s418ms | Loss: 1.014 | Acc: 75.839% (5242/6912)              
 [===========================================>.....................] 28/40   Step: 415ms | Tot: 11s834ms | Loss: 1.009 | Acc: 76.004% (5448/7168)              
 [=============================================>...................] 29/40   Step: 414ms | Tot: 12s248ms | Loss: 1.004 | Acc: 76.105% (5650/7424)              
 [===============================================>.................] 30/40   Step: 415ms | Tot: 12s663ms | Loss: 1.003 | Acc: 76.159% (5849/7680)              
 [================================================>................] 31/40   Step: 513ms | Tot: 13s177ms | Loss: 1.003 | Acc: 76.222% (6049/7936)              
 [==================================================>..............] 32/40   Step: 415ms | Tot: 13s592ms | Loss: 1.001 | Acc: 76.282% (6249/8192)              
 [====================================================>............] 33/40   Step: 417ms | Tot: 14s10ms | Loss: 1.004 | Acc: 76.290% (6445/8448)              
 [=====================================================>...........] 34/40   Step: 414ms | Tot: 14s424ms | Loss: 1.011 | Acc: 76.149% (6628/8704)              
 [=======================================================>.........] 35/40   Step: 414ms | Tot: 14s839ms | Loss: 1.008 | Acc: 76.205% (6828/8960)              
 [========================================================>........] 36/40   Step: 491ms | Tot: 15s331ms | Loss: 1.009 | Acc: 76.291% (7031/9216)              
 [==========================================================>......] 37/40   Step: 371ms | Tot: 15s702ms | Loss: 1.011 | Acc: 76.288% (7226/9472)              
 [============================================================>....] 38/40   Step: 371ms | Tot: 16s73ms | Loss: 1.010 | Acc: 76.367% (7429/9728)              
 [=============================================================>...] 39/40   Step: 371ms | Tot: 16s444ms | Loss: 1.013 | Acc: 76.302% (7618/9984)              
 [===============================================================>.] 40/40   Step: 2s321ms | Tot: 18s766ms | Loss: 1.012 | Acc: 76.310% (7631/10000)
Saving with better validation accuracy model: 76.310..

Epoch: 1
 [>................................................................] 1/139   Step: 2s971ms | Tot: 0ms | Loss: 0.029 | Acc: 99.609% (255/256)              
 [>................................................................] 2/139   Step: 1s131ms | Tot: 1s131ms | Loss: 0.027 | Acc: 99.609% (510/512)              
 [>................................................................] 3/139   Step: 968ms | Tot: 2s100ms | Loss: 0.024 | Acc: 99.740% (766/768)              
 [=>...............................................................] 4/139   Step: 970ms | Tot: 3s70ms | Loss: 0.035 | Acc: 99.316% (1017/1024)              
 [=>...............................................................] 5/139   Step: 981ms | Tot: 4s52ms | Loss: 0.032 | Acc: 99.453% (1273/1280)              
 [==>..............................................................] 6/139   Step: 1s69ms | Tot: 5s121ms | Loss: 0.040 | Acc: 99.219% (1524/1536)              
 [==>..............................................................] 7/139   Step: 974ms | Tot: 6s95ms | Loss: 0.040 | Acc: 99.219% (1778/1792)              
 [===>.............................................................] 8/139   Step: 965ms | Tot: 7s61ms | Loss: 0.039 | Acc: 99.268% (2033/2048)              
 [===>.............................................................] 9/139   Step: 964ms | Tot: 8s25ms | Loss: 0.036 | Acc: 99.306% (2288/2304)              
 [====>............................................................] 10/139   Step: 964ms | Tot: 8s990ms | Loss: 0.036 | Acc: 99.336% (2543/2560)              
 [====>............................................................] 11/139   Step: 1s97ms | Tot: 10s87ms | Loss: 0.035 | Acc: 99.361% (2798/2816)              
 [=====>...........................................................] 12/139   Step: 963ms | Tot: 11s51ms | Loss: 0.036 | Acc: 99.284% (3050/3072)              
 [=====>...........................................................] 13/139   Step: 965ms | Tot: 12s16ms | Loss: 0.036 | Acc: 99.249% (3303/3328)              
 [======>..........................................................] 14/139   Step: 964ms | Tot: 12s980ms | Loss: 0.037 | Acc: 99.247% (3557/3584)              
 [======>..........................................................] 15/139   Step: 1s84ms | Tot: 14s65ms | Loss: 0.036 | Acc: 99.271% (3812/3840)              
 [=======>.........................................................] 16/139   Step: 960ms | Tot: 15s26ms | Loss: 0.036 | Acc: 99.243% (4065/4096)              
 [=======>.........................................................] 17/139   Step: 962ms | Tot: 15s988ms | Loss: 0.039 | Acc: 99.173% (4316/4352)              
 [=======>.........................................................] 18/139   Step: 964ms | Tot: 16s953ms | Loss: 0.037 | Acc: 99.219% (4572/4608)              
 [========>........................................................] 19/139   Step: 967ms | Tot: 17s920ms | Loss: 0.037 | Acc: 99.198% (4825/4864)              
 [========>........................................................] 20/139   Step: 1s67ms | Tot: 18s988ms | Loss: 0.037 | Acc: 99.219% (5080/5120)              
 [=========>.......................................................] 21/139   Step: 964ms | Tot: 19s953ms | Loss: 0.039 | Acc: 99.163% (5331/5376)              
 [=========>.......................................................] 22/139   Step: 962ms | Tot: 20s915ms | Loss: 0.040 | Acc: 99.130% (5583/5632)              
 [==========>......................................................] 23/139   Step: 963ms | Tot: 21s879ms | Loss: 0.040 | Acc: 99.134% (5837/5888)              
 [==========>......................................................] 24/139   Step: 965ms | Tot: 22s844ms | Loss: 0.042 | Acc: 99.072% (6087/6144)              
 [===========>.....................................................] 25/139   Step: 1s90ms | Tot: 23s935ms | Loss: 0.041 | Acc: 99.109% (6343/6400)              
 [===========>.....................................................] 26/139   Step: 963ms | Tot: 24s899ms | Loss: 0.042 | Acc: 99.114% (6597/6656)              
 [============>....................................................] 27/139   Step: 968ms | Tot: 25s867ms | Loss: 0.042 | Acc: 99.089% (6849/6912)              
