cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset.
load parameters
Now try to run the WCL algorithm
Selected 3069 boundary instances.
Select 70.00 percent samples, 1033 overlapping with the pre-selected boundary samples
The unique selected subset size is: 30036
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/118   Step: 43s410ms | Tot: 0ms | Loss: 0.166 | Acc: 93.359% (239/256)              
 [>................................................................] 2/118   Step: 1s969ms | Tot: 1s969ms | Loss: 0.163 | Acc: 93.555% (479/512)              
 [=>...............................................................] 3/118   Step: 967ms | Tot: 2s937ms | Loss: 0.143 | Acc: 94.531% (726/768)              
 [=>...............................................................] 4/118   Step: 1s131ms | Tot: 4s68ms | Loss: 0.147 | Acc: 94.727% (970/1024)              
 [==>..............................................................] 5/118   Step: 960ms | Tot: 5s29ms | Loss: 0.156 | Acc: 94.688% (1212/1280)              
 [==>..............................................................] 6/118   Step: 964ms | Tot: 5s994ms | Loss: 0.154 | Acc: 94.857% (1457/1536)              
 [===>.............................................................] 7/118   Step: 960ms | Tot: 6s954ms | Loss: 0.152 | Acc: 94.643% (1696/1792)              
 [===>.............................................................] 8/118   Step: 958ms | Tot: 7s913ms | Loss: 0.148 | Acc: 94.824% (1942/2048)              
 [====>............................................................] 9/118   Step: 1s80ms | Tot: 8s993ms | Loss: 0.147 | Acc: 94.922% (2187/2304)              
 [====>............................................................] 10/118   Step: 959ms | Tot: 9s953ms | Loss: 0.140 | Acc: 95.117% (2435/2560)              
 [=====>...........................................................] 11/118   Step: 957ms | Tot: 10s911ms | Loss: 0.141 | Acc: 95.099% (2678/2816)              
 [======>..........................................................] 12/118   Step: 956ms | Tot: 11s867ms | Loss: 0.140 | Acc: 95.085% (2921/3072)              
 [======>..........................................................] 13/118   Step: 960ms | Tot: 12s828ms | Loss: 0.140 | Acc: 95.072% (3164/3328)              
 [=======>.........................................................] 14/118   Step: 1s64ms | Tot: 13s892ms | Loss: 0.136 | Acc: 95.229% (3413/3584)              
 [=======>.........................................................] 15/118   Step: 962ms | Tot: 14s854ms | Loss: 0.137 | Acc: 95.156% (3654/3840)              
 [==========================================>......................] 78/118   Step: 1s59ms | Tot: 1m17s | Loss: 0.112 | Acc: 96.364% (19242/19968)              
 [==========================================>......................] 79/118   Step: 955ms | Tot: 1m17s | Loss: 0.112 | Acc: 96.381% (19492/20224)              
 [===========================================>.....................] 80/118   Step: 971ms | Tot: 1m18s | Loss: 0.111 | Acc: 96.377% (19738/20480)              
 [============================================>....................] 81/118   Step: 963ms | Tot: 1m19s | Loss: 0.111 | Acc: 96.393% (19988/20736)              
 [============================================>....................] 82/118   Step: 955ms | Tot: 1m20s | Loss: 0.111 | Acc: 96.384% (20233/20992)              
 [=============================================>...................] 83/118   Step: 1s60ms | Tot: 1m21s | Loss: 0.111 | Acc: 96.386% (20480/21248)              
 [=============================================>...................] 84/118   Step: 952ms | Tot: 1m22s | Loss: 0.111 | Acc: 96.391% (20728/21504)              
 [==============================================>..................] 85/118   Step: 954ms | Tot: 1m23s | Loss: 0.111 | Acc: 96.411% (20979/21760)              
 [==============================================>..................] 86/118   Step: 955ms | Tot: 1m24s | Loss: 0.111 | Acc: 96.421% (21228/22016)              
 [===============================================>.................] 87/118   Step: 951ms | Tot: 1m25s | Loss: 0.110 | Acc: 96.417% (21474/22272)              
 [===============================================>.................] 88/118   Step: 1s61ms | Tot: 1m26s | Loss: 0.110 | Acc: 96.418% (21721/22528)              
 [================================================>................] 89/118   Step: 954ms | Tot: 1m27s | Loss: 0.110 | Acc: 96.449% (21975/22784)              
 [=================================================>...............] 90/118   Step: 956ms | Tot: 1m28s | Loss: 0.109 | Acc: 96.467% (22226/23040)              
 [=================================================>...............] 91/118   Step: 973ms | Tot: 1m29s | Loss: 0.109 | Acc: 96.480% (22476/23296)              
 [==================================================>..............] 92/118   Step: 1s62ms | Tot: 1m30s | Loss: 0.108 | Acc: 96.501% (22728/23552)              
 [==================================================>..............] 93/118   Step: 967ms | Tot: 1m31s | Loss: 0.108 | Acc: 96.505% (22976/23808)              
 [===================================================>.............] 94/118   Step: 964ms | Tot: 1m32s | Loss: 0.108 | Acc: 96.526% (23228/24064)              
 [===================================================>.............] 95/118   Step: 961ms | Tot: 1m33s | Loss: 0.107 | Acc: 96.534% (23477/24320)              
 [====================================================>............] 96/118   Step: 956ms | Tot: 1m34s | Loss: 0.107 | Acc: 96.541% (23726/24576)              
 [====================================================>............] 97/118   Step: 1s75ms | Tot: 1m35s | Loss: 0.107 | Acc: 96.533% (23971/24832)              
 [=====================================================>...........] 98/118   Step: 952ms | Tot: 1m36s | Loss: 0.107 | Acc: 96.548% (24222/25088)              
 [=====================================================>...........] 99/118   Step: 954ms | Tot: 1m37s | Loss: 0.107 | Acc: 96.548% (24469/25344)              
 [======================================================>..........] 100/118   Step: 955ms | Tot: 1m38s | Loss: 0.106 | Acc: 96.559% (24719/25600)              
 [=======================================================>.........] 101/118   Step: 1s77ms | Tot: 1m39s | Loss: 0.106 | Acc: 96.558% (24966/25856)              
 [=======================================================>.........] 102/118   Step: 956ms | Tot: 1m40s | Loss: 0.106 | Acc: 96.572% (25217/26112)              
 [========================================================>........] 103/118   Step: 952ms | Tot: 1m41s | Loss: 0.106 | Acc: 96.579% (25466/26368)              
 [========================================================>........] 104/118   Step: 953ms | Tot: 1m42s | Loss: 0.105 | Acc: 96.601% (25719/26624)              
 [=========================================================>.......] 105/118   Step: 953ms | Tot: 1m43s | Loss: 0.105 | Acc: 96.629% (25974/26880)              
 [=========================================================>.......] 106/118   Step: 1s80ms | Tot: 1m44s | Loss: 0.105 | Acc: 96.635% (26223/27136)              
 [==========================================================>......] 107/118   Step: 965ms | Tot: 1m45s | Loss: 0.104 | Acc: 96.652% (26475/27392)              
 [==========================================================>......] 108/118   Step: 964ms | Tot: 1m46s | Loss: 0.104 | Acc: 96.654% (26723/27648)              
 [===========================================================>.....] 109/118   Step: 953ms | Tot: 1m47s | Loss: 0.104 | Acc: 96.664% (26973/27904)              
 [============================================================>....] 110/118   Step: 954ms | Tot: 1m48s | Loss: 0.104 | Acc: 96.665% (27221/28160)              
 [============================================================>....] 111/118   Step: 1s92ms | Tot: 1m49s | Loss: 0.103 | Acc: 96.685% (27474/28416)              
 [=============================================================>...] 112/118   Step: 956ms | Tot: 1m50s | Loss: 0.104 | Acc: 96.669% (27717/28672)              
 [=============================================================>...] 113/118   Step: 951ms | Tot: 1m51s | Loss: 0.103 | Acc: 96.685% (27969/28928)              
 [==============================================================>..] 114/118   Step: 880ms | Tot: 1m52s | Loss: 0.103 | Acc: 96.700% (28221/29184)              
 [==============================================================>..] 115/118   Step: 952ms | Tot: 1m53s | Loss: 0.103 | Acc: 96.715% (28473/29440)              
 [===============================================================>.] 116/118   Step: 845ms | Tot: 1m54s | Loss: 0.102 | Acc: 96.727% (28724/29696)              
 [===============================================================>.] 117/118   Step: 843ms | Tot: 1m54s | Loss: 0.102 | Acc: 96.725% (28971/29952)              
 [================================================================>] 118/118   Step: 8s380ms | Tot: 2m3s | Loss: 0.102 | Acc: 96.731% (29054/30036)
 [>................................................................] 1/40   Step: 1s141ms | Tot: 0ms | Loss: 0.124 | Acc: 95.312% (244/256)              
 [=>...............................................................] 2/40   Step: 595ms | Tot: 596ms | Loss: 0.175 | Acc: 93.359% (478/512)              
 [===>.............................................................] 3/40   Step: 424ms | Tot: 1s20ms | Loss: 0.187 | Acc: 92.969% (714/768)              
 [====>............................................................] 4/40   Step: 415ms | Tot: 1s436ms | Loss: 0.196 | Acc: 93.164% (954/1024)              
 [======>..........................................................] 5/40   Step: 419ms | Tot: 1s855ms | Loss: 0.181 | Acc: 93.594% (1198/1280)              
 [========>........................................................] 6/40   Step: 418ms | Tot: 2s274ms | Loss: 0.190 | Acc: 93.359% (1434/1536)              
 [=========>.......................................................] 7/40   Step: 415ms | Tot: 2s689ms | Loss: 0.188 | Acc: 93.638% (1678/1792)              
 [===========>.....................................................] 8/40   Step: 519ms | Tot: 3s209ms | Loss: 0.181 | Acc: 93.848% (1922/2048)              
 [=============>...................................................] 9/40   Step: 420ms | Tot: 3s630ms | Loss: 0.187 | Acc: 93.533% (2155/2304)              
 [==============>..................................................] 10/40   Step: 418ms | Tot: 4s49ms | Loss: 0.182 | Acc: 93.633% (2397/2560)              
 [================>................................................] 11/40   Step: 425ms | Tot: 4s475ms | Loss: 0.185 | Acc: 93.501% (2633/2816)              
 [=================>...............................................] 12/40   Step: 434ms | Tot: 4s909ms | Loss: 0.189 | Acc: 93.457% (2871/3072)              
 [===================>.............................................] 13/40   Step: 520ms | Tot: 5s430ms | Loss: 0.193 | Acc: 93.299% (3105/3328)              
 [=====================>...........................................] 14/40   Step: 417ms | Tot: 5s847ms | Loss: 0.187 | Acc: 93.471% (3350/3584)              
 [======================>..........................................] 15/40   Step: 419ms | Tot: 6s267ms | Loss: 0.186 | Acc: 93.438% (3588/3840)              
 [========================>........................................] 16/40   Step: 420ms | Tot: 6s687ms | Loss: 0.194 | Acc: 93.286% (3821/4096)              
 [==========================>......................................] 17/40   Step: 418ms | Tot: 7s106ms | Loss: 0.192 | Acc: 93.382% (4064/4352)              
 [===========================>.....................................] 18/40   Step: 416ms | Tot: 7s523ms | Loss: 0.197 | Acc: 93.229% (4296/4608)              
 [=============================>...................................] 19/40   Step: 524ms | Tot: 8s47ms | Loss: 0.197 | Acc: 93.277% (4537/4864)              
 [==============================>..................................] 20/40   Step: 423ms | Tot: 8s470ms | Loss: 0.199 | Acc: 93.223% (4773/5120)              
 [================================>................................] 21/40   Step: 419ms | Tot: 8s890ms | Loss: 0.201 | Acc: 93.173% (5009/5376)              
 [==================================>..............................] 22/40   Step: 421ms | Tot: 9s311ms | Loss: 0.201 | Acc: 93.129% (5245/5632)              
 [===================================>.............................] 23/40   Step: 421ms | Tot: 9s732ms | Loss: 0.207 | Acc: 93.020% (5477/5888)              
 [=====================================>...........................] 24/40   Step: 524ms | Tot: 10s257ms | Loss: 0.205 | Acc: 93.066% (5718/6144)              
 [=======================================>.........................] 25/40   Step: 419ms | Tot: 10s676ms | Loss: 0.206 | Acc: 93.125% (5960/6400)              
 [========================================>........................] 26/40   Step: 415ms | Tot: 11s91ms | Loss: 0.211 | Acc: 93.029% (6192/6656)              
 [==========================================>......................] 27/40   Step: 419ms | Tot: 11s511ms | Loss: 0.209 | Acc: 93.027% (6430/6912)              
 [===========================================>.....................] 28/40   Step: 420ms | Tot: 11s931ms | Loss: 0.210 | Acc: 92.941% (6662/7168)              
 [=============================================>...................] 29/40   Step: 419ms | Tot: 12s350ms | Loss: 0.211 | Acc: 92.942% (6900/7424)              
 [===============================================>.................] 30/40   Step: 522ms | Tot: 12s873ms | Loss: 0.210 | Acc: 93.008% (7143/7680)              
 [================================================>................] 31/40   Step: 421ms | Tot: 13s294ms | Loss: 0.209 | Acc: 93.070% (7386/7936)              
 [==================================================>..............] 32/40   Step: 418ms | Tot: 13s713ms | Loss: 0.208 | Acc: 93.127% (7629/8192)              
 [====================================================>............] 33/40   Step: 417ms | Tot: 14s130ms | Loss: 0.208 | Acc: 93.123% (7867/8448)              
 [=====================================================>...........] 34/40   Step: 438ms | Tot: 14s569ms | Loss: 0.209 | Acc: 93.118% (8105/8704)              
 [=======================================================>.........] 35/40   Step: 530ms | Tot: 15s99ms | Loss: 0.210 | Acc: 93.125% (8344/8960)              
 [========================================================>........] 36/40   Step: 382ms | Tot: 15s481ms | Loss: 0.213 | Acc: 93.023% (8573/9216)              
 [==========================================================>......] 37/40   Step: 378ms | Tot: 15s860ms | Loss: 0.212 | Acc: 93.074% (8816/9472)              
 [============================================================>....] 38/40   Step: 376ms | Tot: 16s236ms | Loss: 0.214 | Acc: 93.000% (9047/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s607ms | Loss: 0.213 | Acc: 93.049% (9290/9984)              
 [===============================================================>.] 40/40   Step: 2s358ms | Tot: 18s966ms | Loss: 0.213 | Acc: 93.050% (9305/10000)
Saving with better validation accuracy model: 93.050..

Epoch: 1
 [>................................................................] 1/118   Step: 3s33ms | Tot: 0ms | Loss: 0.066 | Acc: 98.828% (253/256)              
 [>................................................................] 2/118   Step: 972ms | Tot: 972ms | Loss: 0.080 | Acc: 97.461% (499/512)              
 [=>...............................................................] 3/118   Step: 967ms | Tot: 1s940ms | Loss: 0.064 | Acc: 98.177% (754/768)              
 [=>...............................................................] 4/118   Step: 989ms | Tot: 2s930ms | Loss: 0.063 | Acc: 97.949% (1003/1024)              
 [==>..............................................................] 5/118   Step: 1s133ms | Tot: 4s63ms | Loss: 0.065 | Acc: 97.812% (1252/1280)              
 [==>..............................................................] 6/118   Step: 966ms | Tot: 5s30ms | Loss: 0.070 | Acc: 97.656% (1500/1536)              
 [===>.............................................................] 7/118   Step: 966ms | Tot: 5s997ms | Loss: 0.069 | Acc: 97.768% (1752/1792)              
 [===>.............................................................] 8/118   Step: 965ms | Tot: 6s962ms | Loss: 0.069 | Acc: 97.656% (2000/2048)              
 [====>............................................................] 9/118   Step: 967ms | Tot: 7s929ms | Loss: 0.069 | Acc: 97.786% (2253/2304)              
 [====>............................................................] 10/118   Step: 1s75ms | Tot: 9s4ms | Loss: 0.068 | Acc: 97.812% (2504/2560)              
 [=====>...........................................................] 11/118   Step: 964ms | Tot: 9s969ms | Loss: 0.071 | Acc: 97.763% (2753/2816)              
 [======>..........................................................] 12/118   Step: 965ms | Tot: 10s934ms | Loss: 0.072 | Acc: 97.721% (3002/3072)              
 [======>..........................................................] 13/118   Step: 970ms | Tot: 11s905ms | Loss: 0.071 | Acc: 97.746% (3253/3328)              
 [=======>.........................................................] 14/118   Step: 983ms | Tot: 12s888ms | Loss: 0.072 | Acc: 97.740% (3503/3584)              
 [=======>.........................................................] 15/118   Step: 1s81ms | Tot: 13s970ms | Loss: 0.072 | Acc: 97.760% (3754/3840)              
 [========>........................................................] 16/118   Step: 959ms | Tot: 14s929ms | Loss: 0.070 | Acc: 97.827% (4007/4096)              
 [========>........................................................] 17/118   Step: 955ms | Tot: 15s885ms | Loss: 0.073 | Acc: 97.702% (4252/4352)              
 [=========>.......................................................] 18/118   Step: 955ms | Tot: 16s840ms | Loss: 0.074 | Acc: 97.635% (4499/4608)              
 [=========>.......................................................] 19/118   Step: 1s62ms | Tot: 17s903ms | Loss: 0.073 | Acc: 97.595% (4747/4864)              
 [==========>......................................................] 20/118   Step: 959ms | Tot: 18s862ms | Loss: 0.072 | Acc: 97.637% (4999/5120)              
 [===========>.....................................................] 21/118   Step: 960ms | Tot: 19s823ms | Loss: 0.070 | Acc: 97.693% (5252/5376)              
 [===========>.....................................................] 22/118   Step: 955ms | Tot: 20s779ms | Loss: 0.072 | Acc: 97.621% (5498/5632)              
 [============>....................................................] 23/118   Step: 955ms | Tot: 21s734ms | Loss: 0.072 | Acc: 97.622% (5748/5888)              
 [============>....................................................] 24/118   Step: 1s102ms | Tot: 22s836ms | Loss: 0.072 | Acc: 97.673% (6001/6144)              
 [=============>...................................................] 25/118   Step: 953ms | Tot: 23s790ms | Loss: 0.071 | Acc: 97.703% (6253/6400)              
 [=============>...................................................] 26/118   Step: 954ms | Tot: 24s745ms | Loss: 0.072 | Acc: 97.701% (6503/6656)              
 [==============>..................................................] 27/118   Step: 956ms | Tot: 25s702ms | Loss: 0.072 | Acc: 97.656% (6750/6912)              
 [==============>..................................................] 28/118   Step: 1s68ms | Tot: 26s770ms | Loss: 0.071 | Acc: 97.670% (7001/7168)              
 [===============>.................................................] 29/118   Step: 955ms | Tot: 27s726ms | Loss: 0.072 | Acc: 97.643% (7249/7424)              
 [===============>.................................................] 30/118   Step: 958ms | Tot: 28s684ms | Loss: 0.072 | Acc: 97.617% (7497/7680)              
 [================>................................................] 31/118   Step: 955ms | Tot: 29s640ms | Loss: 0.072 | Acc: 97.618% (7747/7936)              
 [=================>...............................................] 32/118   Step: 957ms | Tot: 30s597ms | Loss: 0.072 | Acc: 97.632% (7998/8192)              
 [=================>...............................................] 33/118   Step: 1s60ms | Tot: 31s657ms | Loss: 0.071 | Acc: 97.621% (8247/8448)              
 [==================>..............................................] 34/118   Step: 974ms | Tot: 32s632ms | Loss: 0.070 | Acc: 97.668% (8501/8704)              
 [==================>..............................................] 35/118   Step: 955ms | Tot: 33s587ms | Loss: 0.070 | Acc: 97.656% (8750/8960)              
 [===================>.............................................] 36/118   Step: 956ms | Tot: 34s544ms | Loss: 0.070 | Acc: 97.678% (9002/9216)              
 [===================>.............................................] 37/118   Step: 1s81ms | Tot: 35s625ms | Loss: 0.071 | Acc: 97.635% (9248/9472)              
 [====================>............................................] 38/118   Step: 955ms | Tot: 36s580ms | Loss: 0.072 | Acc: 97.595% (9494/9728)              
 [====================>............................................] 39/118   Step: 958ms | Tot: 37s539ms | Loss: 0.072 | Acc: 97.616% (9746/9984)              
 [=====================>...........................................] 40/118   Step: 959ms | Tot: 38s498ms | Loss: 0.072 | Acc: 97.637% (9998/10240)              
 [======================>..........................................] 41/118   Step: 953ms | Tot: 39s452ms | Loss: 0.071 | Acc: 97.628% (10247/10496)              
 [======================>..........................................] 42/118   Step: 1s68ms | Tot: 40s520ms | Loss: 0.072 | Acc: 97.610% (10495/10752)              
 [=======================>.........................................] 43/118   Step: 956ms | Tot: 41s476ms | Loss: 0.073 | Acc: 97.584% (10742/11008)              
 [=======================>.........................................] 44/118   Step: 960ms | Tot: 42s437ms | Loss: 0.074 | Acc: 97.576% (10991/11264)              
 [========================>........................................] 45/118   Step: 967ms | Tot: 43s404ms | Loss: 0.074 | Acc: 97.587% (11242/11520)              
 [========================>........................................] 46/118   Step: 953ms | Tot: 44s357ms | Loss: 0.072 | Acc: 97.639% (11498/11776)              
 [=========================>.......................................] 47/118   Step: 1s61ms | Tot: 45s418ms | Loss: 0.073 | Acc: 97.640% (11748/12032)              
 [=========================>.......................................] 48/118   Step: 957ms | Tot: 46s375ms | Loss: 0.072 | Acc: 97.664% (12001/12288)              
